,hp_sid,experiment_id,biomaterial_id,sample_id,biopsy_id,mg_per_biopsy_mean,mg_per_biopsy_std,mg_per_ml_mean,mg_per_ml_std,mg_per_cm2_mean,mg_per_cm2_std,net_weight_mg_x,tissue_areal_density_mg_per_cm2
280,HP21-50,HP21-20231027,,20230928-2-_media_dig_D12,20230928-2-_media_dig_D12,,,0.007753516,,,,,
284,HP21-51,HP21-20231027,,20230928-1-_media_dig_D5,20230928-1-_media_dig_D5,,,0.005230866,,,,,
288,HP21-52,HP21-20231027,,20230928-2-_media_dig_D11,20230928-2-_media_dig_D11,,,0.006697939,,,,,
292,HP21-53,HP21-20231027,,20230928-2-_media_dig_D9,20230928-2-_media_dig_D9,,,0.006125423,,,,,
296,HP21-54,HP21-20231027,,20230928-2-_media_dig_D5,20230928-2-_media_dig_D5,,,0.005248757,,,,,
312,HP21-55,HP21-20231027,,20230921-3-Media_dig_D28,20230921-3-Media_dig_D28,,,0.009246721,,,,,
316,HP21-56,HP21-20231027,,20230921-1-Media_dig_D28,20230921-1-Media_dig_D28,,,0.007042803,,,,,
320,HP21-57,HP21-20231027,,20230921-3-Media_dig_D25,20230921-3-Media_dig_D25,,,0.008952865,,,,,
324,HP21-58,HP21-20231027,,20230921-1-Media_dig_D25,20230921-1-Media_dig_D25,,,0.007281561,,,,,
328,HP21-59,HP21-20231027,,20230921-3-Media_dig_D19,20230921-3-Media_dig_D19,,,0.008677375,,,,,
332,HP21-60,HP21-20231027,,20230921-1-Media_dig_D19,20230921-1-Media_dig_D19,,,0.00472869,,,,,
336,HP21-61,HP21-20231027,,20230921-3-Media_dig_D12,20230921-3-Media_dig_D12,,,0.006161237,,,,,
340,HP21-62,HP21-20231027,,20230921-1-Media_dig_D12,20230921-1-Media_dig_D12,,,0.00349817,,,,,
344,HP21-63,HP21-20231027,,20230921-3-Media_dig_D11,20230921-3-Media_dig_D11,,,0.006932608,,,,,
348,HP21-64,HP21-20231027,,20230921-1-Media_dig_D11,20230921-1-Media_dig_D11,,,0.006253066,,,,,
352,HP21-65,HP21-20231027,,20230921-3-Media_dig_D9,20230921-3-Media_dig_D9,,,0.005867381,,,,,
356,HP21-66,HP21-20231027,,20230921-1-Media_dig_D9,20230921-1-Media_dig_D9,,,0.002873727,,,,,
360,HP21-67,HP21-20231027,,20230921-2-Media_dig_D28,20230921-2-Media_dig_D28,,,0.00783254,,,,,
364,HP21-68,HP21-20231027,,TGFBS231005,TGFBS231005,,,0.006285481,,,,,
368,HP21-69,HP21-20231027,,20230921-2-Media_dig_D25,20230921-2-Media_dig_D25,,,0.008916133,,,,,
372,HP21-70,HP21-20231027,,TGFBS231012,TGFBS231012,,,0.00499068,,,,,
376,HP21-71,HP21-20231027,,20230921-2-Media_dig_D19,20230921-2-Media_dig_D19,,,0.007042803,,,,,
380,HP21-72,HP21-20231027,,TGFBS231019,TGFBS231019,,,0.005866064,,,,,
384,HP21-73,HP21-20231027,,20230921-2-Media_dig_D12,20230921-2-Media_dig_D12,,,0.005830649,,,,,
388,HP21-74,HP21-20231027,,20230921-2-Media_dig_D11,20230921-2-Media_dig_D11,,,0.006675484,,,,,
392,HP21-75,HP21-20231027,,20230921-2-Media_dig_D9,20230921-2-Media_dig_D9,,,0.006124505,,,,,
408,HP21-76,HP21-20231027,,20230928-1-_media_D5,20230928-1-_media_D5,,,0.00237988,,,,,
412,HP21-77,HP21-20231027,,20230928-2-_media_D25,20230928-2-_media_D25,,,0.006288989,,,,,
416,HP21-78,HP21-20231027,,20230928-1-_media_D12,20230928-1-_media_D12,,,0.004941931,,,,,
420,HP21-79,HP21-20231027,,20230928-2-_media_D28,20230928-2-_media_D28,,,0.006526705,,,,,
424,HP21-80,HP21-20231027,,20230928-1-_media_D14,20230928-1-_media_D14,,,0.005769535,,,,,
428,HP21-81,HP21-20231027,,20230928-3-_media_D5,20230928-3-_media_D5,,,0.00182521,,,,,
432,HP21-82,HP21-20231027,,20230928-1-_media_D18,20230928-1-_media_D18,,,0.006227358,,,,,
436,HP21-83,HP21-20231027,,20230928-3-_media_D12,20230928-3-_media_D12,,,0.005567036,,,,,
440,HP21-84,HP21-20231027,,20230928-1-_media_D21,20230928-1-_media_D21,,,0.006165728,,,,,
444,HP21-85,HP21-20231027,,20230928-3-_media_D14,20230928-3-_media_D14,,,0.006377032,,,,,
448,HP21-86,HP21-20231027,,20230928-1-_media_D25,20230928-1-_media_D25,,,0.006016055,,,,,
452,HP21-87,HP21-20231027,,20230928-3-_media_D18,20230928-3-_media_D18,,,0.006421053,,,,,
456,HP21-88,HP21-20231027,,20230928-1-_media_D28,20230928-1-_media_D28,,,0.006605943,,,,,
460,HP21-89,HP21-20231027,,20230928-3-_media_D21,20230928-3-_media_D21,,,0.006658769,,,,,
464,HP21-90,HP21-20231027,,20230928-2-_media_D5,20230928-2-_media_D5,,,0.00326031,,,,,
468,HP21-91,HP21-20231027,,20230928-3-_media_D25,20230928-3-_media_D25,,,0.00602486,,,,,
472,HP21-92,HP21-20231027,,20230928-2-_media_D12,20230928-2-_media_D12,,,0.005892795,,,,,
480,HP21-93,HP21-20231027,,20230928-2-_media_D14,20230928-2-_media_D14,,,0.006958115,,,,,
484,HP21-94,HP21-20231027,,20230928-2-_media_D18,20230928-2-_media_D18,,,0.006914094,,,,,
488,HP21-95,HP21-20231027,,20230928-2-_media_D21,20230928-2-_media_D21,,,0.006852464,,,,,
504,HP14-96,HP14-20231020,,20230921-2-dig_media_D9,20230921-2-dig_media_D9,,,0.001443314,,,,,
507,HP14-97,HP14-20231020,,20230921-2-dig_media_D11,20230921-2-dig_media_D11,,,0.00149877,,,,,
510,HP14-98,HP14-20231020,,20230921-2-dig_media_D12,20230921-2-dig_media_D12,,,0.001512634,,,,,
513,HP14-99,HP14-20231020,,20230921-2-dig_media_D21,20230921-2-dig_media_D21,,,0.001706729,,,,,
516,HP14-100,HP14-20231020,,20230921-2-dig_media_D25,20230921-2-dig_media_D25,,,0.001512634,,,,,
519,HP14-101,HP14-20231020,,20230921-2-dig_media_D28,20230921-2-dig_media_D28,,,0.001866165,,,,,
522,HP14-102,HP14-20231020,,20230921-1-dig_media_D9,20230921-1-dig_media_D9,,,0.001665137,,,,,
525,HP14-103,HP14-20231020,,20230921-1-dig_media_D11,20230921-1-dig_media_D11,,,0.001658205,,,,,
528,HP14-104,HP14-20231020,,20230921-1-dig_media_D12,20230921-1-dig_media_D12,,,0.00149877,,,,,
531,HP14-105,HP14-20231020,,20230921-1-dig_media_D19,20230921-1-dig_media_D19,,,0.001276946,,,,,
534,HP14-106,HP14-20231020,,20230921-1-dig_media_D25,20230921-1-dig_media_D25,,,0.001422518,,,,,
537,HP14-107,HP14-20231020,,20230921-1-dig_media_D28,20230921-1-dig_media_D28,,,0.001623545,,,,,
570,HP14-108,HP14-20231020,,20230921-3-dig_media_D9,20230921-3-dig_media_D9,,,0.001639868,,,,,
573,HP14-109,HP14-20231020,,20230921-3-dig_media_D11,20230921-3-dig_media_D11,,,0.001914949,,,,,
576,HP14-110,HP14-20231020,,20230921-3-dig_media_D12,20230921-3-dig_media_D12,,,0.001985938,,,,,
579,HP14-111,HP14-20231020,,20230921-3-dig_media_D19,20230921-3-dig_media_D19,,,0.00203918,,,,,
582,HP14-112,HP14-20231020,,20230921-3-dig_media_D21,20230921-3-dig_media_D21,,,0.002314261,,,,,
585,HP14-113,HP14-20231020,,20230921-3-dig_media_D25,20230921-3-dig_media_D25,,,0.002305387,,,,,
588,HP14-114,HP14-20231020,,20230921-3-dig_media_D28,20230921-3-dig_media_D28,,,0.002181157,,,,,
591,HP14-115,HP14-20231020,,TGFBS231012_dig,TGFBS231012_dig,,,0.002003685,,,,,
594,HP14-116,HP14-20231020,,TGFBS231012G_dig,TGFBS231012G_dig,,,0.001542259,,,,,
597,HP14-117,HP14-20231020,,TGFBS231012D_dig,TGFBS231012D_dig,,,0.001284925,,,,,
612,HP16-118,HP16-20231023,,230928-2,230928-2,,,0.007516613,,,,,
620,HP16-119,HP16-20231023,,230928-3,230928-3,,,0.007842976,,,,,
636,HP16-120,HP16-20231023,,230928-1,230928-1,,,0.008650988,,,,,
640,HP16-121,HP16-20231023,,TGFBS231012,TGFBS231012,,,0.002847515,,,,,
708,HP10-122,HP10-20231006,V2P1923-300116,EXP32_C4,20230925-C4,0.016077875,,0.016077875,,0.031985916,,-6.595,-13.12033562
712,HP10-123,HP10-20231006,V2P1923-300116,EXP32_C5,20230925-C5,0.014379709,,0.014379709,,0.028607521,,0.35,0.696302876
716,HP10-124,HP10-20231006,V2P1923-300116,EXP32_C6,20230925-C6,0.012812171,,0.012812171,,0.025489003,,5.625,11.19058194
720,HP10-125,HP10-20231006,PET723-100116,EXP32_D4,20230925-D4,0.011505889,,0.011505889,,0.022890238,,9.22,18.34260719
724,HP10-126,HP10-20231006,PET723-100116,EXP32_D5,20230925-D5,0.014118452,,0.014118452,,0.028087768,,-12.205,-24.28107601
728,HP10-127,HP10-20231006,PET723-100116,EXP32_D6,20230925-D6,0.012681542,,0.012681542,,0.025229127,,22.345,44.45396504
732,HP10-128,HP10-20231006,V2P1923-300116,EXP32_A4,20230925-A4,0.013465311,,0.013465311,,0.026788386,,28.51,56.71884284
736,HP10-129,HP10-20231006,V2P1923-300116,EXP32_A5,20230925-A5,0.012942799,,0.012942799,,0.02574888,,18.69,37.18257358
740,HP10-130,HP10-20231006,V2P1923-300116,EXP32_A6,20230925-A6,0.011636517,,0.011636517,,0.023150115,,-1.3,-2.586267825
744,HP10-131,HP10-20231006,V2P1923-300116,EXP32_B4,20230925-B4,0.00497448,,0.00497448,,0.009896414,,10.19,20.27236088
748,HP10-132,HP10-20231006,V2P1923-300116,EXP32_B5,20230925-B5,0.003406942,,0.003406942,,0.006777896,,8.205,16.32332885
752,HP10-133,HP10-20231006,V2P1923-300116,EXP32_B6,20230925-B6,0.002623173,,0.002623173,,0.005218637,,6.715,13.35906804
792,HP10-134,HP10-20231006,V2P1923-300115,EXP32_E1,20230925-E1,0.016729682,,0.016729682,,0.033282645,,6.42,12.77218418
796,HP10-135,HP10-20231006,V2P1923-300116,EXP32_G3,20230925-G3,0.014497755,,0.014497755,,0.028842368,,5.88,11.69788832
800,HP10-136,HP10-20231006,V2P1923-300115,EXP32_E2,20230925-E2,0.013316147,,0.013316147,,0.026491633,,7.845,15.60713161
804,HP10-137,HP10-20231006,PET723-100116,EXP42_20230727-1_2,20230727-1-2,0.084399805,,0.084399805,,0.167908076,,18.2,36.20774955
808,HP10-138,HP10-20231006,V2P1923-300115,EXP32_E3,20230925-E3,0.017648711,,0.017648711,,0.035110994,,5.19,10.32517693
812,HP10-139,HP10-20231006,PET723-100116,EXP42_20230727-1_4,20230727-1-4,0.083086907,,0.083086907,,0.165296149,,22.175,44.11576079
816,HP10-140,HP10-20231006,V2P1923-300115,EXP32_E7,20230925-E7,0.016729682,,0.016729682,,0.033282645,,6.675,13.27949056
820,HP10-141,HP10-20231006,PET723-100116,EXP42_20230727-1_6,20230727-1-6,0.084662384,,0.084662384,,0.168430462,,16.7,33.22359437
824,HP10-142,HP10-20231006,V2P1923-300115,EXP32_E8,20230925-E8,0.014497755,,0.014497755,,0.028842368,,6.18,12.29471935
828,HP10-143,HP10-20231006,PET723-100116,EXP42_20230727-2_8,20230727-2-8,0.076784996,,0.076784996,,0.152758897,,17.04,33.90000288
832,HP10-144,HP10-20231006,V2P1923-300116,EXP32_F1,20230925-F1,0.016598392,,0.016598392,,0.033021452,,8.005,15.92544149
836,HP10-145,HP10-20231006,PET723-100116,EXP42_20230727-2_10,20230727-2-10,0.079148213,,0.079148213,,0.157460366,,16.415,32.65660489
840,HP10-146,HP10-20231006,V2P1923-300116,EXP32_F2,20230925-F2,0.015810653,,0.015810653,,0.031454295,,6.075,12.08582849
844,HP10-147,HP10-20231006,V2P1923-300116,EXP32_F3,20230925-F3,0.01817387,,0.01817387,,0.036155765,,8.11,16.13433236
848,HP10-148,HP10-20231006,V2P1923-300116,EXP32_F7,20230925-F7,0.017517421,,0.017517421,,0.034849801,,5.625,11.19058194
852,HP10-149,HP10-20231006,V2P1923-300116,EXP32_F8,20230925-F8,0.015154204,,0.015154204,,0.030148332,,6.955,13.83653287
856,HP10-150,HP10-20231006,V2P1923-300116,EXP32_G1,20230925-G1,0.013972596,,0.013972596,,0.027797597,,5.125,10.19586354
860,HP10-151,HP10-20231006,V2P1923-300116,EXP32_G2,20230925-G2,0.01778,,0.01778,,0.035372187,,7.92,15.75633937
876,HP10-152,HP10-20231006,PET723-100116,EXP42_20230727-2_12,20230727-2-12,0.103957802,,0.103957802,,0.206817475,,17.705,35.22297834
880,HP10-153,HP10-20231006,PET723-100116,EXP42_20230727-3_14,20230727-3-14,0.07828896,,0.07828896,,0.155750938,,15.655,31.14463293
884,HP10-154,HP10-20231006,PET723-100116,EXP42_20230727-3_16,20230727-3-16,0.090447885,,0.090447885,,0.17994035,,18.505,36.81452777
888,HP10-155,HP10-20231006,PET723-100116,EXP42_20230727-3_18,20230727-3-18,0.090988282,,0.090988282,,0.181015435,,16.445,32.71628799
892,HP10-156,HP10-20231006,PET723-100116,20230727-1_S3-t3,20230727-1-3,0.11419106,,0.11419106,,0.227175897,,24.245,48.23389494
896,HP10-157,HP10-20231006,PET723-100116,20230727-1_S5-t5,20230727-1-5,0.118244035,,0.118244035,,0.235239034,,16.85,33.52200989
900,HP10-158,HP10-20231006,PET723-100116,20230727-2-t7,20230727-2-7,0.109732788,,0.109732788,,0.218306445,,257.06,511.4046209
904,HP10-159,HP10-20231006,PET723-100116,20230727-2-t9,20230727-2-9,0.093926186,,0.093926186,,0.186860209,,16.815,33.4523796
908,HP10-160,HP10-20231006,PET723-100116,20230727-2-t11,20230727-2-11,0.106895705,,0.106895705,,0.212662249,,17.14,34.09894656
912,HP10-161,HP10-20231006,PET723-100116,20230727-3-t13,20230727-3-13,0.112164573,,0.112164573,,0.223144328,,16.725,33.27333029
916,HP10-162,HP10-20231006,PET723-100116,20230727-3-t15,20230727-3-15,0.087846723,,0.087846723,,0.174765503,,15.755,31.34357661
920,HP10-163,HP10-20231006,PET723-100116,20230727-3-t17,20230727-3-17,0.097573863,,0.097573863,,0.194117033,,16.175,32.17914006
936,HP7-164,HP7-20230913,BM0723RP350,GU-0810-2-3,20230810-2,0.186828244,,,,0.371682982,,8.18,
944,HP7-165,HP7-20230913,BM0723RP350,GU-0810-2-4,20230810-2,0.186828244,,,,0.371682982,,8.32,
952,HP7-166,HP7-20230913,BM0723RP150,GU-0810-3-1,20230810-2,0.186828244,,,,0.371682982,,8.705,
960,HP7-167,HP7-20230913,BM0723RP150,GU-0810-3-2,20230810-3,0.254350899,0.035228194,,,0.506015035,0.070084265,8.45,
964,HP7-168,HP7-20230913,BM0723RP150,GU-0810-3-3,20230810-3,0.254350899,0.035228194,,,0.506015035,0.070084265,8.65,
968,HP7-169,HP7-20230913,BM0723RP150,GU-0810-3-4,20230810-3,0.254350899,0.035228194,,,0.506015035,0.070084265,8.665,
972,HP7-170,HP7-20230913,BM0723PE350,GU-0810-1-1,20230810-1,0.174032701,0.014340843,,,0.346227058,0.028530201,10.37,
976,HP7-171,HP7-20230913,BM0723PE350,GU-0810-1-2,20230810-1,0.174032701,0.014340843,,,0.346227058,0.028530201,10.685,
980,HP7-172,HP7-20230913,BM0723PE350,GU-0810-1-3,20230810-1,0.174032701,0.014340843,,,0.346227058,0.028530201,10.72,
984,HP7-173,HP7-20230913,BM0723PE350,GU-0810-1-4,20230810-1,0.174032701,0.014340843,,,0.346227058,0.028530201,10.12,
988,HP7-174,HP7-20230913,BM0723RP350,GU-0810-2-1,20230810-2,0.186828244,,,,0.371682982,,8.995,
996,HP7-175,HP7-20230913,BM0723RP350,GU-0810-2-2,20230810-2,0.186828244,,,,0.371682982,,8.77,
1040,HP6-176,HP6-20230913,BM0723RP350,DS-0810-2-3,20230810-2,0.247003897,0.024590894,,,0.491398639,0.04892203,8.18,
1044,HP6-177,HP6-20230913,BM0723RP350,DS-0810-2-4,20230810-2,0.247003897,0.024590894,,,0.491398639,0.04892203,8.32,
1048,HP6-178,HP6-20230913,BM0723RP350,DS-0810-3-1,20230810-2,0.247003897,0.024590894,,,0.491398639,0.04892203,8.705,
1052,HP6-179,HP6-20230913,BM0723RP350,DS-0810-3-2,20230810-3,0.203660342,0.007769687,,,0.405169377,0.015457301,8.45,
1056,HP6-180,HP6-20230913,BM0723RP350,DS-0810-3-3,20230810-3,0.203660342,0.007769687,,,0.405169377,0.015457301,8.65,
1060,HP6-181,HP6-20230913,BM0723RP350,DS-0810-3-4,20230810-3,0.203660342,0.007769687,,,0.405169377,0.015457301,8.665,
1064,HP6-182,HP6-20230913,BM0723PE350,DS-0810-1-1,20230810-1,0.204674197,0.012930261,,,0.407186378,0.025723937,10.37,
1068,HP6-183,HP6-20230913,BM0723PE350,DS-0810-1-2,20230810-1,0.204674197,0.012930261,,,0.407186378,0.025723937,10.685,
1072,HP6-184,HP6-20230913,BM0723PE350,DS-0810-1-3,20230810-1,0.204674197,0.012930261,,,0.407186378,0.025723937,10.72,
1076,HP6-185,HP6-20230913,BM0723PE350,DS-0810-1-4,20230810-1,0.204674197,0.012930261,,,0.407186378,0.025723937,10.12,
1080,HP6-186,HP6-20230913,BM0723RP350,DS-0810-2-1,20230810-2,0.247003897,0.024590894,,,0.491398639,0.04892203,8.995,
1084,HP6-187,HP6-20230913,BM0723RP350,DS-0810-2-2,20230810-2,0.247003897,0.024590894,,,0.491398639,0.04892203,8.77,
1124,HP2-188,HP2-20230830,PET,GU-0727-1-3,20230727-3,0.132355503,0.007254411,,,0.263312908,0.014432193,15.92,31.85751444
1136,HP2-189,HP2-20230830,PET,GU-0727-1-1,20230727-1,0.184382235,0.010216672,,,0.366816801,0.020325423,14.835,30.7500613
1148,HP2-190,HP2-20230830,PET,GU-0727-1-2,20230727-2,0.180076574,0.004778083,,,0.358250962,0.009505695,14.3705,30.00435407
1196,HP27-191,HP27-20231107,,Gelatin_old buffer_5min_5,Gelatin_old buffer_5min_5,,,0.049181679,0.002177354,,,,
1200,HP27-192,HP27-20231107,,Gelatin_new buffer_5min_5,Gelatin_new buffer_5min_5,,,0.047180171,0.000108868,,,,
1212,HP27-193,HP27-20231107,,Gelatin_old buffer_5min_2.5,Gelatin_old buffer_5min_2.5,,,0.027694338,0.001564973,,,,
1216,HP27-194,HP27-20231107,,Gelatin_new buffer_5min_2.5,Gelatin_new buffer_5min_2.5,,,0.027906035,0.004286665,,,,
1228,HP27-195,HP27-20231107,,Gelatin_old buffer_5min_0,Gelatin_old buffer_5min_0,,,-0.000451867,0.000870941,,,,
1232,HP27-196,HP27-20231107,,Gelatin_new buffer_5min_0,Gelatin_new buffer_5min_0,,,0.000933792,0.002286221,,,,
1244,HP27-197,HP27-20231107,,Gelatin_old citrate_5min_5,Gelatin_old citrate_5min_5,,,0.037798103,9.53E-05,,,,
1252,HP27-198,HP27-20231107,,Gelatin_old citrate_5min_2.5,Gelatin_old citrate_5min_2.5,,,0.026337546,0.001197544,,,,
1260,HP27-199,HP27-20231107,,Gelatin_old citrate_5min_0,Gelatin_old citrate_5min_0,,,-0.000403754,0.000966201,,,,
1280,HP27-200,HP27-20231107,,Gelatin_old buffer_10min_5,Gelatin_old buffer_10min_5,,,0.052898347,0.003674062,,,,
1284,HP27-201,HP27-20231107,,Gelatin_new buffer_10min_5,Gelatin_new buffer_10min_5,,,0.050113554,0.002554228,,,,
1296,HP27-202,HP27-20231107,,Gelatin_old buffer_10min_2.5,Gelatin_old buffer_10min_2.5,,,0.032790896,0.002491316,,,,
1300,HP27-203,HP27-20231107,,Gelatin_new buffer_10min_2.5,Gelatin_new buffer_10min_2.5,,,0.030708974,0.001535053,,,,
1312,HP27-204,HP27-20231107,,Gelatin_old buffer_10min_0,Gelatin_old buffer_10min_0,,,-0.000146177,0.001082087,,,,
1316,HP27-205,HP27-20231107,,Gelatin_new buffer_10min_0,Gelatin_new buffer_10min_0,,,-1.27E-05,0.001094669,,,,
1328,HP27-206,HP27-20231107,,Gelatin_old citrate_10min_5,Gelatin_old citrate_10min_5,,,0.054490929,0.00554884,,,,
1336,HP27-207,HP27-20231107,,Gelatin_old citrate_10min_2.5,Gelatin_old citrate_10min_2.5,,,0.0336984,0.001182746,,,,
1344,HP27-208,HP27-20231107,,Gelatin_old citrate_10min_0,Gelatin_old citrate_10min_0,,,-0.000110589,0.001107251,,,,
1364,HP27-209,HP27-20231107,,Gelatin_old buffer_20min_5,Gelatin_old buffer_20min_5,,,0.062092843,0.00204535,,,,
1368,HP27-210,HP27-20231107,,Gelatin_new buffer_20min_5,Gelatin_new buffer_20min_5,,,0.061119203,0.003368811,,,,
1380,HP27-211,HP27-20231107,,Gelatin_old buffer_20min_2.5,Gelatin_old buffer_20min_2.5,,,0.033006534,0.000828834,,,,
1384,HP27-212,HP27-20231107,,Gelatin_new buffer_20min_2.5,Gelatin_new buffer_20min_2.5,,,0.033205043,0.001243252,,,,
1396,HP27-213,HP27-20231107,,Gelatin_old buffer_20min_0,Gelatin_old buffer_20min_0,,,0.000101288,0.001082832,,,,
1400,HP27-214,HP27-20231107,,Gelatin_new buffer_20min_0,Gelatin_new buffer_20min_0,,,0.000148552,0.001042727,,,,
1412,HP27-215,HP27-20231107,,Gelatin_old citrate_20min_5,Gelatin_old citrate_20min_5,,,0.061563485,0.003729755,,,,
1420,HP27-216,HP27-20231107,,Gelatin_old citrate_20min_2.5,Gelatin_old citrate_20min_2.5,,,0.036305566,0.000975886,,,,
1428,HP27-217,HP27-20231107,,Gelatin_old citrate_20min_0,Gelatin_old citrate_20min_0,,,8.24E-05,0.001082832,,,,
1448,HP27-218,HP27-20231107,,Gelatin_old buffer_30min_5,Gelatin_old buffer_30min_5,,,0.068323416,0.003620352,,,,
1452,HP27-219,HP27-20231107,,Gelatin_new buffer_30min_5,Gelatin_new buffer_30min_5,,,0.065508423,0.006408439,,,,
1464,HP27-220,HP27-20231107,,Gelatin_old buffer_30min_2.5,Gelatin_old buffer_30min_2.5,,,0.035975527,0.001567432,,,,
1468,HP27-221,HP27-20231107,,Gelatin_new buffer_30min_2.5,Gelatin_new buffer_30min_2.5,,,0.03448466,0.001012589,,,,
1480,HP27-222,HP27-20231107,,Gelatin_old buffer_30min_0,Gelatin_old buffer_30min_0,,,3.78E-05,0.001095815,,,,
1484,HP27-223,HP27-20231107,,Gelatin_new buffer_30min_0,Gelatin_new buffer_30min_0,,,0.000135871,0.001095815,,,,
1496,HP27-224,HP27-20231107,,Gelatin_old citrate_30min_5,Gelatin_old citrate_30min_5,,,0.069814283,0.003120993,,,,
1504,HP27-225,HP27-20231107,,Gelatin_old citrate_30min_2.5,Gelatin_old citrate_30min_2.5,,,0.036868085,0.001165171,,,,
1512,HP27-226,HP27-20231107,,Gelatin_old citrate_30min_0,Gelatin_old citrate_30min_0,,,2.80E-05,0.001109686,,,,
1532,HP26-227,HP26-20231106,,Gelatin 1101 1h IM_5,Gelatin 1101 1h IM_5 5min,,,0.031952752,0.000960304,,,,
1536,HP26-228,HP26-20231106,,Gelatin 0627 1h IM_5,Gelatin 0627 1h IM_5 5min,,,0.023848589,0.000814171,,,,
1548,HP26-229,HP26-20231106,,Gelatin 1101 1h IM_2.5,Gelatin 1101 1h IM_2.5 5min,,,0.017028692,0.002484264,,,,
1552,HP26-230,HP26-20231106,,Gelatin 0627 1h Overnight_5,Gelatin 0627 1h Overnight_5 5min,,,0.025856178,0.000730666,,,,
1564,HP26-231,HP26-20231106,,Gelatin 1101 1h Overnight_5,Gelatin 1101 1h Overnight_5 5min,,,0.028277093,0.001148189,,,,
1568,HP26-232,HP26-20231106,,Gelatin 0627  2h Overnight_5,Gelatin 0627  2h Overnight_5 5min,,,0.021029108,0.000417523,,,,
1580,HP26-233,HP26-20231106,,Gelatin 1101 1h Overnight_2.5,Gelatin 1101 1h Overnight_2.5 5min,,,0.016010136,0.00125257,,,,
1584,HP26-234,HP26-20231106,,Gelatin 1101 1h IM_0,Gelatin 1101 1h IM_0 5min,,,6.75E-05,4.18E-05,,,,
1596,HP26-235,HP26-20231106,,Gelatin 1101  2h Overnight_5,Gelatin 1101  2h Overnight_5 5min,,,0.026018556,0.000459276,,,,
1604,HP26-236,HP26-20231106,,Gelatin 1101  2h Overnight_2.5,Gelatin 1101  2h Overnight_2.5 5min,,,0.014489683,0.000772418,,,,
1624,HP26-237,HP26-20231106,,Gelatin 1101 1h IM_5,Gelatin 1101 1h IM_5 10min,,,0.039881377,0.001458025,,,,
1628,HP26-238,HP26-20231106,,Gelatin 0627 1h IM_5,Gelatin 0627 1h IM_5 10min,,,0.037046183,0.003127081,,,,
1640,HP26-239,HP26-20231106,,Gelatin 1101 1h IM_2.5,Gelatin 1101 1h IM_2.5 10min,,,0.022938041,0.003011973,,,,
1644,HP26-240,HP26-20231106,,Gelatin 0627 1h Overnight_5,Gelatin 0627 1h Overnight_5 10min,,,0.034672217,0.003146265,,,,
1656,HP26-241,HP26-20231106,,Gelatin 1101 1h Overnight_5,Gelatin 1101 1h Overnight_5 10min,,,0.037100445,0.001170257,,,,
1660,HP26-242,HP26-20231106,,Gelatin 0627  2h Overnight_5,Gelatin 0627  2h Overnight_5 10min,,,0.028445642,0.000824935,,,,
1672,HP26-243,HP26-20231106,,Gelatin 1101 1h Overnight_2.5,Gelatin 1101 1h Overnight_2.5 10min,,,0.020767557,1.92E-05,,,,
1676,HP26-244,HP26-20231106,,Gelatin 1101 1h IM_0,Gelatin 1101 1h IM_0 10min,,,-0.001059366,0,,,,
1688,HP26-245,HP26-20231106,,Gelatin 1101  2h Overnight_5,Gelatin 1101  2h Overnight_5 10min,,,0.032393209,0.000690644,,,,
1696,HP26-246,HP26-20231106,,Gelatin 1101  2h Overnight_2.5,Gelatin 1101  2h Overnight_2.5 10min,,,0.019885799,0.001649871,,,,
1716,HP26-247,HP26-20231106,,Gelatin 1101 1h IM_5,Gelatin 1101 1h IM_5 20min,,,0.04371464,0.001182126,,,,
1720,HP26-248,HP26-20231106,,Gelatin 0627 1h IM_5,Gelatin 0627 1h IM_5 20min,,,0.036405964,0.004637573,,,,
1732,HP26-249,HP26-20231106,,Gelatin 1101 1h IM_2.5,Gelatin 1101 1h IM_2.5 20min,,,0.0241141,0.000681996,,,,
1736,HP26-250,HP26-20231106,,Gelatin 0627 1h Overnight_5,Gelatin 0627 1h Overnight_5 20min,,,0.038002728,0.001227593,,,,
1748,HP26-251,HP26-20231106,,Gelatin 1101 1h Overnight_2.5,Gelatin 1101 1h Overnight_2.5 20min,,,0.024821391,0.001288215,,,,
1752,HP26-252,HP26-20231106,,Gelatin 0627  2h Overnight_5,Gelatin 0627  2h Overnight_5 20min,,,0.037820547,0.000151555,,,,
1756,HP26-253,HP26-20231106,,Gelatin 1101 1h Overnight_5,Gelatin 1101 1h Overnight_5 20min,,,0.044818443,0.001894433,,,,
1768,HP26-254,HP26-20231106,,Gelatin 1101 1h IM_0,Gelatin 1101 1h IM_0 20min,,,-0.000276731,1.52E-05,,,,
1780,HP26-255,HP26-20231106,,Gelatin 1101  2h Overnight_5,Gelatin 1101  2h Overnight_5 20min,,,0.046082994,0.001318526,,,,
1788,HP26-256,HP26-20231106,,Gelatin 1101  2h Overnight_2.5,Gelatin 1101  2h Overnight_2.5 20min,,,0.029579532,0.002682518,,,,
1808,HP26-257,HP26-20231106,,Gelatin 1101 1h IM_5,Gelatin 1101 1h IM_5 30min,,,0.05451469,0.003413989,,,,
1812,HP26-258,HP26-20231106,,Gelatin 0627 1h IM_5,Gelatin 0627 1h IM_5 30min,,,0.046783968,0.002614682,,,,
